"gender","age","income","goal","career","dec","attr","sinc","intel","fun","amb","shar","like","prob","met"
0,27,NA,1,"Professor",0,7,8,9,NA,9,7,7,5,2
0,27,NA,1,"Professor",0,5,6,6,7,8,NA,6,5,2
0,27,NA,1,"Professor",0,5,7,7,6,9,5,5,3,2
0,27,NA,1,"Professor",0,5,7,9,5,4,6,6,3,2
0,27,NA,1,"Professor",0,8,8,9,5,9,6,8,5,2
0,27,NA,1,"Professor",0,8,9,8,NA,8,7,8,5,2
0,27,NA,1,"Professor",0,7,9,8,7,8,8,6,5,2
0,27,NA,1,"Professor",0,7,8,7,9,6,4,7,2,2
0,27,NA,1,"Professor",0,6,8,9,9,6,6,7,5,2
0,27,NA,1,"Professor",0,7,8,8,9,8,4,6,3,2
0,27,NA,1,"Professor",0,5,6,7,6,7,5,5,3,2
0,27,NA,1,"Professor",0,4,7,6,6,9,4,5,3,2
0,27,NA,1,"Professor",0,7,6,9,8,9,9,7,5,2
0,27,NA,1,"Professor",0,7,6,9,8,9,9,7,5,2
0,27,NA,1,"Professor",0,8,8,7,9,7,5,7,3,2
0,30,41507,6,"Clidren's TV",1,6,8,7,10,7,4,8,5,2
0,30,41507,6,"Clidren's TV",0,2,6,7,4,6,2,5,2,2
0,30,41507,6,"Clidren's TV",0,6,8,6,6,6,5,5,3,2
0,30,41507,6,"Clidren's TV",1,5,7,7,5,7,5,6,3,2
0,30,41507,6,"Clidren's TV",0,5,6,6,2,5,7,4,2,2
0,30,41507,6,"Clidren's TV",0,6,6,7,3,7,3,5,2,2
0,30,41507,6,"Clidren's TV",0,8,7,9,5,6,4,6,2,2
0,30,41507,6,"Clidren's TV",0,4,5,6,7,7,4,6,2,2
0,30,41507,6,"Clidren's TV",1,8,7,6,6,7,8,7,3,2
0,30,41507,6,"Clidren's TV",0,6,7,8,5,7,5,7,2,2
0,30,41507,6,"Clidren's TV",1,7,9,7,7,10,5,7,3,2
0,30,41507,6,"Clidren's TV",0,7,5,9,1,9,2,3,1,2
0,30,41507,6,"Clidren's TV",1,9,9,8,9,7,9,8,4,2
0,30,41507,6,"Clidren's TV",0,8,7,5,6,7,4,6,3,2
0,30,41507,6,"Clidren's TV",0,5,6,5,5,6,8,5,2,2
0,30,41507,6,"Clidren's TV",0,7,7,6,6,6,4,5,2,2
0,21,NA,1,"Banking",0,4,4,5,4,4,NA,5,6,2
0,21,NA,1,"Banking",0,3,4,7,4,4,NA,5,7,2
0,21,NA,1,"Banking",0,5,4,5,6,7,6,5,5,2
0,21,NA,1,"Banking",0,4,4,6,4,6,NA,5,4,2
0,21,NA,1,"Banking",0,4,6,5,4,5,3,5,4,2
0,21,NA,1,"Banking",0,4,5,6,5,6,5,5,3,2
0,21,NA,1,"Banking",1,9,8,9,7,8,NA,8,8,2
0,21,NA,1,"Banking",0,3,3,5,3,5,3,5,4,2
0,21,NA,1,"Banking",0,5,4,3,3,2,2,4,4,2
0,21,NA,1,"Banking",1,7,8,8,7,8,6,7,7,2
0,21,NA,1,"Banking",0,4,4,6,6,7,4,5,5,2
0,21,NA,1,"Banking",0,3,3,4,2,2,2,3,3,2
0,21,NA,1,"Banking",0,4,4,5,4,5,3,4,3,2
0,21,NA,1,"Banking",0,5,4,6,3,7,3,5,4,2
0,21,NA,1,"Banking",0,4,6,6,5,7,3,5,4,NA
0,21,NA,1,"Banking",0,4,4,5,6,6,5,5,3,NA
0,25,17134,1,"Capital Markets",1,6,8,9,7,7,8,7,7,2
0,25,17134,1,"Capital Markets",0,5,9,8,6,7,6,6,7,2
0,25,17134,1,"Capital Markets",0,6,8,9,8,7,9,8,6,2
0,25,17134,1,"Capital Markets",0,6,8,8,8,7,7,8,8,2
0,25,17134,1,"Capital Markets",0,5,8,7,7,7,5,6,6,2
0,25,17134,1,"Capital Markets",1,7,8,9,7,8,9,8,8,2
0,25,17134,1,"Capital Markets",1,8,8,9,9,8,10,8,8,2
0,25,17134,1,"Capital Markets",0,5,6,8,8,7,8,6,8,2
0,25,17134,1,"Capital Markets",1,8,8,7,8,7,6,7,7,2
0,25,17134,1,"Capital Markets",1,7,9,9,9,9,10,8,8,2
0,25,17134,1,"Capital Markets",1,6,8,8,10,8,9,8,10,2
0,25,17134,1,"Capital Markets",1,8,8,6,6,7,6,7,5,2
0,25,17134,1,"Capital Markets",0,6,7,10,7,7,9,7,8,2
0,25,17134,1,"Capital Markets",1,8,8,8,8,8,6,8,7,2
0,25,17134,1,"Capital Markets",0,6,8,8,6,7,9,7,8,2
0,25,17134,1,"Capital Markets",0,6,8,8,8,8,6,8,8,2
0,26,NA,2,"Biostatistics",0,2,5,2,3,1,3,2,5,2
0,26,NA,2,"Biostatistics",0,1,2,2,1,8,2,2,5,2
0,26,NA,2,"Biostatistics",0,2,2,4,1,5,1,2,3,2
0,26,NA,2,"Biostatistics",0,1,1,1,1,1,1,1,6,2
0,26,NA,2,"Biostatistics",0,1,1,1,1,1,1,1,5,NA
0,26,NA,2,"Biostatistics",0,2,2,5,2,8,4,3,5,2
0,26,NA,2,"Biostatistics",0,2,5,4,3,4,2,3,5,2
0,26,NA,2,"Biostatistics",0,1,3,5,1,2,1,1,6,1
0,26,NA,2,"Biostatistics",0,3,1,2,2,2,3,2,5,2
0,26,NA,2,"Biostatistics",1,4,5,8,8,10,8,8,5,1
0,26,NA,2,"Biostatistics",0,5,4,8,5,8,3,5,3,2
0,26,NA,2,"Biostatistics",1,5,2,6,2,5,4,5,6,2
0,26,NA,2,"Biostatistics",0,1,5,5,2,5,2,3,6,2
0,26,NA,2,"Biostatistics",1,9,8,8,5,6,7,7,6,2
0,26,NA,2,"Biostatistics",0,3,4,6,4,5,2,4,5,2
0,26,NA,2,"Biostatistics",0,5,6,8,6,8,4,5,5,2
0,27,30038,2,"Organizational Change Consultant",0,2,4,5,4,4,3,3,6,2
0,27,30038,2,"Organizational Change Consultant",0,2,5,6,3,4,3,3,5,2
0,27,30038,2,"Organizational Change Consultant",1,4,4,6,7,5,4,4,5,2
0,27,30038,2,"Organizational Change Consultant",0,4,7,8,2,6,2,3,2,2
0,27,30038,2,"Organizational Change Consultant",1,7,6,8,6,9,6,7,7,2
0,27,30038,2,"Organizational Change Consultant",0,6,4,7,4,5,2,4,3,2
0,27,30038,2,"Organizational Change Consultant",1,8,5,9,7,6,5,6,6,2
0,27,30038,2,"Organizational Change Consultant",0,3,5,7,6,6,6,5,5,2
0,27,30038,2,"Organizational Change Consultant",1,8,5,6,9,4,6,7,6,2
0,27,30038,2,"Organizational Change Consultant",0,6,5,5,4,4,4,3,3,2
0,27,30038,2,"Organizational Change Consultant",1,6,3,6,8,4,4,5,4,2
0,27,30038,2,"Organizational Change Consultant",1,7,4,7,7,6,8,6,2,1
0,27,30038,2,"Organizational Change Consultant",1,2,6,6,6,4,5,5,5,2
0,27,30038,2,"Organizational Change Consultant",1,7,7,7,4,7,4,6,4,2
0,27,30038,2,"Organizational Change Consultant",0,4,3,4,2,3,3,3,3,2
0,27,30038,2,"Organizational Change Consultant",1,5,7,6,7,4,5,4,4,2
0,23,33772,1,"law",0,2,8,10,3,10,3,5,1,2
0,23,33772,1,"law",0,1,1,10,1,10,1,1,1,2
0,23,33772,1,"law",0,8,8,10,7,7,7,8,1,2
0,23,33772,1,"law",0,3,7,10,4,8,2,5,1,2
0,23,33772,1,"law",0,5,10,7,4,5,7,5,1,2
0,23,33772,1,"law",0,6,6,8,3,8,3,4,1,2
0,23,33772,1,"law",0,10,6,6,9,5,3,6,2,2
0,23,33772,1,"law",0,7,9,7,7,4,3,8,2,2
0,23,33772,1,"law",1,8,6,5,8,5,3,8,4,2
0,23,33772,1,"law",1,9,9,9,8,5,3,7,2,2
0,23,33772,1,"law",1,8,8,8,9,9,7,7,6,1
0,23,33772,1,"law",0,8,7,9,8,8,3,7,1,1
0,23,33772,1,"law",0,2,9,9,3,8,3,6,2,2
0,23,33772,1,"law",0,3,9,9,3,9,5,2,1,2
0,23,33772,1,"law",0,3,9,9,5,9,5,5,1,2
0,23,33772,1,"law",1,8,8,8,8,9,8,9,6,1
0,24,24997,5,"lawyer",1,6,7,9,9,9,8,7,6,2
0,24,24997,5,"lawyer",0,3,10,9,6,8,NA,5,5,2
0,24,24997,5,"lawyer",1,5,5,9,7,9,NA,6.5,6,2
0,24,24997,5,"lawyer",1,7,9,8,7,6,5,8,7,2
0,24,24997,5,"lawyer",0,4,7,7,4,5,1,2,1,2
0,24,24997,5,"lawyer",0,4,5,7,1,5,1,5,1,2
0,24,24997,5,"lawyer",0,8,6,9,9,6,NA,5,2,2
0,24,24997,5,"lawyer",1,5,5,8,8,5,7,7,5,2
0,24,24997,5,"lawyer",1,8,5,6,7,5,5,7,3,2
0,24,24997,5,"lawyer",0,5,7,7,7,9,NA,6,3,2
0,24,24997,5,"lawyer",1,5,6,8,10,8,NA,7,5,2
0,24,24997,5,"lawyer",0,3,1,8,1,9,NA,1,1,1
0,24,24997,5,"lawyer",1,3,9,9,6,9,NA,6,2,2
0,24,24997,5,"lawyer",1,8,7,9,5,5,NA,7,5,2
0,24,24997,5,"lawyer",0,4,8,8,5,6,NA,5,3,NA
0,24,24997,5,"lawyer",0,6,7,8,10,7,NA,7,3,2
1,25,42096,2,"tech professional",0,3,10,10,6,4,7,4,1,2
1,25,42096,2,"tech professional",0,4,10,8,8,6,4,3,1,2
1,25,42096,2,"tech professional",0,5,4,3,7,4,3,1,1,2
1,25,42096,2,"tech professional",0,5,10,9,9,8,5,2,3,2
1,25,42096,2,"tech professional",0,8,10,9,9,8,4,3,1,2
1,25,42096,2,"tech professional",0,8,9,9,8,7,4,3,1,2
1,25,42096,2,"tech professional",0,9,8,6,8,7,5,5,2,2
1,25,42096,2,"tech professional",0,8,8,7,8,7,3,6,2,2
1,25,42096,2,"tech professional",0,5,6,3,4,3,3,1,NA,2
1,25,42096,2,"tech professional",0,6,6,8,7,8,4,2,1,2
1,25,42096,2,"tech professional",0,7,5,4,4,8,3,2,1,2
1,25,42096,2,"tech professional",0,8,10,10,7,8,4,5,1,2
1,25,42096,2,"tech professional",0,6,10,10,8,5,3,6,1,2
1,25,42096,2,"tech professional",0,8,7,6,8,6,4,5,2,2
1,25,42096,2,"tech professional",0,5,6,6,5,7,3,3,1,2
1,25,42096,2,"tech professional",0,5,8,9,7,8,4,3,2,2
1,25,42096,2,"tech professional",0,4,6,8,7,6,3,1,1,2
1,25,42096,2,"tech professional",0,8,9,10,9,10,7,3,1,2
1,25,42096,2,"tech professional",0,3,10,9,10,4,4,3,1,2
1,30,NA,2,"law",0,5,5,5,5,5,NA,5,NA,2
1,30,NA,2,"law",0,5,5,5,5,5,NA,5,NA,2
1,30,NA,2,"law",0,8,8,8,8,8,NA,5,NA,2
1,30,NA,2,"law",0,5,5,5,5,5,NA,5,NA,2
1,30,NA,2,"law",1,5,5,5,5,5,NA,5,NA,2
1,30,NA,2,"law",1,5,5,5,5,5,NA,5,NA,2
1,30,NA,2,"law",1,8,8,8,8,8,NA,8,NA,2
1,30,NA,2,"law",1,8,8,8,8,8,8,5,NA,2
1,30,NA,2,"law",0,8,8,8,8,8,NA,8,NA,2
1,30,NA,2,"law",0,10,10,10,10,10,NA,7,NA,2
1,30,NA,2,"law",0,8,8,8,8,8,NA,8,NA,2
1,30,NA,2,"law",0,10,10,10,10,10,NA,8,NA,2
1,30,NA,2,"law",1,10,10,10,10,10,NA,8,NA,2
1,30,NA,2,"law",1,10,10,10,10,10,NA,8,NA,2
1,30,NA,2,"law",0,10,5,10,5,5,NA,NA,NA,2
1,30,NA,2,"law",0,5,5,5,5,5,NA,NA,NA,2
1,30,NA,2,"law",0,5,5,5,5,5,NA,NA,NA,2
1,30,NA,2,"law",0,5,5,5,5,5,NA,NA,NA,2
1,30,NA,2,"law",0,5,5,5,10,5,NA,NA,1,2
1,23,28891,2,"Engineer",0,3,10,9,5,9,2,6,7,2
1,23,28891,2,"Engineer",0,3,6,8,5,5,1,2,1,2
1,23,28891,2,"Engineer",0,6,10,9,8,9,NA,8,8,2
1,23,28891,2,"Engineer",0,7,6,7,9,8,2,3,1,2
1,23,28891,2,"Engineer",1,8,9,7,7,5,NA,8,6,2
1,23,28891,2,"Engineer",1,7,8,8,9,8,NA,7,4,2
1,23,28891,2,"Engineer",1,8,9,8,9,8,NA,9,6,2
1,23,28891,2,"Engineer",1,7,10,9,8,9,NA,8,6,2
1,23,28891,2,"Engineer",0,3,8,7,5,8,NA,4,1,2
1,23,28891,2,"Engineer",0,4,7,7,6,6,NA,6,2,2
1,23,28891,2,"Engineer",0,8,7,8,2,9,NA,4,3,2
1,23,28891,2,"Engineer",0,5,9,10,8,10,4,5,4,2
1,23,28891,2,"Engineer",0,6,10,10,8,10,6,6,2,2
1,23,28891,2,"Engineer",0,6,9,7,6,6,3,5,6,2
1,23,28891,2,"Engineer",0,3,8,7,7,10,4,4,1,2
1,23,28891,2,"Engineer",0,4,7,7,5,6,NA,4,3,2
1,23,28891,2,"Engineer",0,4,8,9,6,4,NA,4,2,2
1,23,28891,2,"Engineer",0,6,10,9,8,10,NA,8,5,2
1,23,28891,2,"Engineer",0,4,9,8,6,6,5,6,2,2
1,24,NA,6,"Academic",0,4,5,6,4,6,2,5,2,2
1,24,NA,6,"Academic",0,4,5,5,3,5,1,5,2,2
1,24,NA,6,"Academic",1,4,6,5,4,3,2,6,4,1
1,24,NA,6,"Academic",0,5,5,6,4,7,2,5,5,2
1,24,NA,6,"Academic",1,8,5,6,6,5,1,6,1,2
1,24,NA,6,"Academic",1,6,5,7,5,5,2,5,4,2
1,24,NA,6,"Academic",1,7,6,5,7,3,5,6,2,2
1,24,NA,6,"Academic",0,5,6,6,4,7,6,5,2,2
1,24,NA,6,"Academic",0,4,4,5,4,6,5,5,2,2
1,24,NA,6,"Academic",0,3,4,7,3,7,1,3,2,2
1,24,NA,6,"Academic",1,6,6,6,6,5,3,6,2,2
1,24,NA,6,"Academic",0,5,6,7,4,4,3,6,1,2
1,24,NA,6,"Academic",0,4,4,7,3,6,4,4,3,2
1,24,NA,6,"Academic",0,6,5,5,6,7,2,6,2,2
1,24,NA,6,"Academic",1,7,4,7,3,7,5,5,1,2
1,24,NA,6,"Academic",1,6,5,5,4,5,4,5,4,2
1,24,NA,6,"Academic",0,4,6,7,3,6,4,4,1,2
1,24,NA,6,"Academic",0,4,6,7,6,7,2,5,2,2
1,24,NA,6,"Academic",0,3,7,7,7,5,3,6,4,2
1,24,NA,1,"academia",1,6,7,8,6,7,7,8,8,2
1,24,NA,1,"academia",1,6,7,6,6,8,5,6,5,2
1,24,NA,1,"academia",1,8,8,8,10,7,8,8,8,1
1,24,NA,1,"academia",1,5,7,8,7,8,8,8,6,2
1,24,NA,1,"academia",1,7,6,6,7,5,4,7,6,2
1,24,NA,1,"academia",1,8,7,7,8,7,7,9,7,2
1,24,NA,1,"academia",1,9,7,7,7,6,5,7,6,2
1,24,NA,1,"academia",1,5,5,5,5,6,5,5,5,2
1,24,NA,1,"academia",1,7,6,7,6,7,5,7,5,2
1,24,NA,1,"academia",1,7,7,7,7,6,7,8,7,2
1,24,NA,1,"academia",1,9,7,7,6,7,7,9,7,2
1,24,NA,1,"academia",1,7,6,6,7,7,8,9,8,2
1,24,NA,1,"academia",1,6,7,7,6,6,8,6,6,2
1,24,NA,1,"academia",1,8,7,8,7,6,6,8,8,2
1,24,NA,1,"academia",1,8,7,8,NA,8,6,8,7,2
1,24,NA,1,"academia",1,7,7,7,5,6,7,9,8,2
1,24,NA,1,"academia",1,5,5,6,5,7,5,6,5,2
1,24,NA,1,"academia",1,7,6,6,7,6,5,7,6,2
1,24,NA,1,"academia",1,8,5,5,5,5,4,5,5,2
1,28,NA,2,"banker / academia",1,7,8,8,7,9,6,7,7,2
1,28,NA,2,"banker / academia",1,7,7,7,5,6,5,6,5,2
1,28,NA,2,"banker / academia",1,7,8,7,6,6,6,7,7,2
1,28,NA,2,"banker / academia",1,6,6,6,6,5,5,5,6,2
1,28,NA,2,"banker / academia",1,7,6,6,7,6,6,7,7,2
1,28,NA,2,"banker / academia",1,7,6,8,7,6,7,8,7,2
1,28,NA,2,"banker / academia",1,8,8,7,8,6,7,8,7,2
1,28,NA,2,"banker / academia",1,7,7,7,6,6,6,8,7,2
1,28,NA,2,"banker / academia",1,8,8,6,7,6,6,7,7,2
1,28,NA,2,"banker / academia",1,6,6,6,6,6,5,6,6,2
1,28,NA,2,"banker / academia",1,9,8,8,7,8,6,8,7,2
1,28,NA,2,"banker / academia",1,9,8,8,8,8,7,7,7,2
1,28,NA,2,"banker / academia",0,6,5,7,5,7,5,6,7,2
1,28,NA,2,"banker / academia",1,7,7,7,7,7,7,7,7,2
1,28,NA,2,"banker / academia",1,8,6,7,6,7,7,7,7,2
1,28,NA,2,"banker / academia",1,7,7,8,7,7,7,7,7,2
1,28,NA,2,"banker / academia",1,6,7,6,6,5,6,7,7,2
1,28,NA,2,"banker / academia",1,6,6,7,9,7,7,7,7,2
1,28,NA,2,"banker / academia",0,5,7,5,5,6,5,5,7,2
1,26,NA,2,"banker",0,6,7,10,8,9,8,8,6,2
1,26,NA,2,"banker",0,5,8,5,5,6,5,5,5,2
1,26,NA,2,"banker",0,6,8,9,8,8,9,8,6,2
1,26,NA,2,"banker",0,7,8,8,8,7,9,8,5,2
1,26,NA,2,"banker",1,10,8,7,8,7,8,9.5,6,1
1,26,NA,2,"banker",1,10,9,9,10,7,8,9.5,7,2
1,26,NA,2,"banker",1,9,8,8,8,7,9,9.5,7,2
1,26,NA,2,"banker",1,7,7,7,7,7,9,8,7,2
1,26,NA,2,"banker",0,6,7,6,8,7,7,7,6,NA
1,26,NA,2,"banker",0,6,8,8,9,8,6,7,5,2
1,26,NA,2,"banker",1,9,6,7,6,7,8,8,5,2
1,26,NA,2,"banker",1,8,9,8,7,10,7,8,7,2
1,26,NA,2,"banker",0,6,8,7,8,8,8,7,5,2
1,26,NA,2,"banker",1,7,7,7,9,8,7,8,6,2
1,26,NA,2,"banker",1,8,8,8,6,9,8,8,5,2
1,26,NA,2,"banker",0,6,7,8,6,9,7,6,4,2
1,26,NA,2,"banker",0,6,8,9,8,9,7,7,4,2
1,26,NA,2,"banker",1,8,8,8,10,8,7,8,5,2
1,26,NA,2,"banker",0,6,8,7,9,7,6,8,5,2
1,30,NA,1,"Academic",1,9,5,6,5,5,7,5,6,2
1,30,NA,1,"Academic",1,NA,5,6,5,6,3,4,6,2
1,30,NA,1,"Academic",1,5,6,6,4,7,4,6,5,2
1,30,NA,1,"Academic",1,6,6,6,5,6,4,6,6,2
1,30,NA,1,"Academic",1,6,7,5,5,5,2,6,5,2
1,30,NA,1,"Academic",1,5,6,6,6,6,6,6,6,2
1,30,NA,1,"Academic",1,7,5,6,6,4,5,7,6,2
1,30,NA,1,"Academic",1,5,6,7,5,7,5,7,6,2
1,30,NA,1,"Academic",0,5,6,5,6,7,2,6,5,NA
1,30,NA,1,"Academic",0,9,5,6,3,6,3,6,6,2
1,30,NA,1,"Academic",1,7,6,6,5,7,5,6,2,2
1,30,NA,1,"Academic",1,5,7,7,6,5,5,6,4,2
1,30,NA,1,"Academic",1,5,6,7,6,6,3,6,6,2
1,30,NA,1,"Academic",1,5,6,7,7,7,6,6,6,2
1,30,NA,1,"Academic",1,7,5,6,5,6,4,6,3,2
1,30,NA,1,"Academic",1,6,6,6,5,8,4,5,6,2
1,30,NA,1,"Academic",0,NA,3,8,4,6,3,4,4,2
1,30,NA,1,"Academic",1,6,7,7,6,6,6,6,5,2
1,30,NA,1,"Academic",1,3,7,6,5,5,6,5,6,2
1,22,NA,1,"Music production",0,3,8,5,5,8,3,4,2,2
1,22,NA,1,"Music production",0,4,6,6,5,NA,3,5,1,2
1,22,NA,1,"Music production",0,4,6,6,4,3,3,3,2,2
1,22,NA,1,"Music production",0,6,8,8,5,NA,3,5,3,2
1,22,NA,1,"Music production",1,9,8,7,8,NA,5,8,7,2
1,22,NA,1,"Music production",1,9,8,7,9,NA,8,9,8,2
1,22,NA,1,"Music production",1,8,8,5,6,NA,7,7,6,2
1,22,NA,1,"Music production",0,7,8,5,6,3,3,5,2,2
1,22,NA,1,"Music production",0,6,8,9,5,9,3,5,7,2
1,22,NA,1,"Music production",0,5,6,5,4,NA,3,4,4,2
1,22,NA,1,"Music production",1,7,7,7,8,NA,NA,8,5,2
1,22,NA,1,"Music production",0,5,6,8,5,8,3,4,3,2
1,22,NA,1,"Music production",0,5,8,8,5,NA,3,5,5,2
1,22,NA,1,"Music production",1,7,7,7,5,5,3,7,3,2
1,22,NA,1,"Music production",0,7,7,8,5,5,4,6,6,2
1,22,NA,1,"Music production",0,6,8,7,7,9,4,6,7,2
1,22,NA,1,"Music production",0,3,6,6,5,4,4,4,3,2
1,22,NA,1,"Music production",0,7,7,7,8,NA,6,8,4,2
1,22,NA,1,"Music production",0,3,5,5,6,5,3,4,3,2
1,25,62635,1,"Entrepreneur",0,6,7,8,4,6,4,6,6,2
1,25,62635,1,"Entrepreneur",0,7,8,7,7,7,NA,7,4,2
1,25,62635,1,"Entrepreneur",0,7,8,8,6,7,3,6,5,2
1,25,62635,1,"Entrepreneur",1,7,7,6,5,6,7,7,4,2
1,25,62635,1,"Entrepreneur",1,9,8,7,8,6,5,8,4,2
1,25,62635,1,"Entrepreneur",1,9,8,7,7,7,8,8,6,2
1,25,62635,1,"Entrepreneur",1,8,8,7,7,7,0,7,5,2
1,25,62635,1,"Entrepreneur",1,7,8,8,7,6,NA,7,5,2
1,25,62635,1,"Entrepreneur",1,7,8,8,7,6,5,7,5,2
1,25,62635,1,"Entrepreneur",1,7,7,7,7,7,NA,7,6,2
1,25,62635,1,"Entrepreneur",1,9,7,8,8,9,NA,8,4,2
1,25,62635,1,"Entrepreneur",1,7,7,8,7,7,6,6,3,2
1,25,62635,1,"Entrepreneur",1,7,7,8,8,8,7,8,6,2
1,25,62635,1,"Entrepreneur",1,8,8,7,6,7,6,6,9,2
1,25,62635,1,"Entrepreneur",1,8,8,10,5,6,5,7,4,2
1,25,62635,1,"Entrepreneur",1,8,8,7,7,10,5,8,4,2
1,25,62635,1,"Entrepreneur",0,6,8,8,6,8,3,7,4,2
1,25,62635,1,"Entrepreneur",1,8,7,7,8,8,4,8,6,2
1,25,62635,1,"Entrepreneur",0,7,8,7,8,4,5,7,4,2
1,27,12063,6,"lawyer",0,5,8,8,NA,NA,NA,7,7,2
1,27,12063,6,"lawyer",0,6,8,7,6,NA,NA,7,7,NA
1,27,12063,6,"lawyer",0,5,NA,7,6,NA,NA,7,NA,2
1,27,12063,6,"lawyer",1,7,NA,NA,9,NA,NA,8.5,7,2
1,27,12063,6,"lawyer",1,7,NA,NA,NA,NA,NA,8,7,2
1,27,12063,6,"lawyer",1,8,NA,NA,NA,NA,NA,8,7,2
1,27,12063,6,"lawyer",1,8,NA,NA,7,NA,6,8,7,2
1,27,12063,6,"lawyer",0,6,8,8,7,8,5,7,7,2
1,27,12063,6,"lawyer",0,6,NA,NA,NA,NA,NA,7,7,2
1,27,12063,6,"lawyer",0,6,NA,NA,NA,NA,NA,NA,NA,2
1,27,12063,6,"lawyer",1,8,8,8,8,8,NA,7,8,1
1,27,12063,6,"lawyer",1,NA,NA,NA,NA,NA,NA,7,7,2
1,27,12063,6,"lawyer",0,6,8,8,8,8,5,7,7,2
1,27,12063,6,"lawyer",1,7,7,NA,NA,9,NA,7,7,2
1,27,12063,6,"lawyer",1,7,NA,NA,NA,NA,NA,7,7,2
1,27,12063,6,"lawyer",0,7,NA,NA,NA,NA,NA,7,7,2
1,27,12063,6,"lawyer",0,5,NA,NA,NA,NA,NA,7,7,2
1,27,12063,6,"lawyer",1,NA,NA,NA,NA,NA,NA,7,8,1
1,27,12063,6,"lawyer",0,NA,NA,NA,NA,NA,NA,8,NA,2
1,23,29809,1,"Law",0,2,8,8,3,2,2,5,3,2
1,23,29809,1,"Law",0,2,2,3,2,2,1,2,1,2
1,23,29809,1,"Law",0,4,6,4,1,1,1,2,5,2
1,23,29809,1,"Law",1,7,5,7,6,6,6,6,2,2
1,23,29809,1,"Law",0,6,4,7,6,2,2,3,3,2
1,23,29809,1,"Law",1,7,3,5,5,3,2,6,6,2
1,23,29809,1,"Law",1,8,4,4,7,5,3,6,2,2
1,23,29809,1,"Law",0,6,7,7,3,2,1,5,9,2
1,23,29809,1,"Law",0,5,8,5,3,3,3,6,5,2
1,23,29809,1,"Law",0,3,5,6,2,6,4,4,7,2
1,23,29809,1,"Law",1,7,7,7,4,5,5,6,5,2
1,23,29809,1,"Law",0,8,7,7,9,5,4,8,1,2
1,23,29809,1,"Law",0,6,9,8,6,5,4,6,6,2
1,23,29809,1,"Law",0,6,6,8,2,8,1,6,4,2
1,23,29809,1,"Law",0,8,4,8,1,7,1,3,2,2
1,23,29809,1,"Law",1,5,6,8,5,5,2,5,4,2
1,23,29809,1,"Law",0,2,9,9,3,7,7,7,8,1
1,23,29809,1,"Law",0,6,8,8,6,7,7,8,6,1
1,23,29809,1,"Law",0,1,8,8,8,8,9,9,8,1
1,21,26482,1,"Intellectual Property Attorney",0,6,6,8,6,7,6,6,3,2
1,21,26482,1,"Intellectual Property Attorney",0,4,6,7,6,5,5,4,2,2
1,21,26482,1,"Intellectual Property Attorney",0,7,7,6,6,6,5,5,2,2
1,21,26482,1,"Intellectual Property Attorney",0,7,7,9,5,6,2,4,2,2
1,21,26482,1,"Intellectual Property Attorney",1,8,7,7,7,6,6,7,3,2
1,21,26482,1,"Intellectual Property Attorney",1,8,7,7,7,6,6,7,3,2
1,21,26482,1,"Intellectual Property Attorney",1,8,7,7,6,6,7,7,3,2
1,21,26482,1,"Intellectual Property Attorney",0,5,6,7,5,6,5,5,3,2
1,21,26482,1,"Intellectual Property Attorney",0,5,7,6,7,5,5,5,4,2
1,21,26482,1,"Intellectual Property Attorney",0,6,7,7,6,6,4,5,4,2
1,21,26482,1,"Intellectual Property Attorney",1,8,8,8,6,7,5,7,2,1
1,21,26482,1,"Intellectual Property Attorney",1,6,7,7,7,6,5,7,3,2
1,21,26482,1,"Intellectual Property Attorney",0,5,7,6,6,6,6,5,3,2
1,21,26482,1,"Intellectual Property Attorney",0,6,6,6,5,5,5,5,3,2
1,21,26482,1,"Intellectual Property Attorney",1,7,7,8,6,6,5,6,4,2
1,21,26482,1,"Intellectual Property Attorney",1,6,6,6,7,5,5,6,3,2
1,21,26482,1,"Intellectual Property Attorney",1,5,7,6,7,6,5,6,4,NA
1,21,26482,1,"Intellectual Property Attorney",0,7,7,7,7,7,5,5,3,2
1,21,26482,1,"Intellectual Property Attorney",0,4,6,6,6,7,5,5,2,2
1,28,NA,2,"Medicine",0,6,8,8,7,7,6,7,7,2
1,28,NA,2,"Medicine",0,6,8,8,7,8,6,7,5,2
1,28,NA,2,"Medicine",1,7,8,8,7,8,6,7,6,2
1,28,NA,2,"Medicine",0,8,8,8,8,7,7,7,7,2
1,28,NA,2,"Medicine",1,9,8,8,8,8,7,8,8,2
1,28,NA,2,"Medicine",1,9,9,9,9,8,8,8,8,2
1,28,NA,2,"Medicine",1,8,8,8,8,8,7,8,8,2
1,28,NA,2,"Medicine",0,7,8,8,7,8,7,7,7,2
1,28,NA,2,"Medicine",0,6,8,8,7,7,6,7,7,2
1,28,NA,2,"Medicine",0,6,8,8,7,8,6,7,5,2
1,28,NA,2,"Medicine",1,8,8,9,8,9,7,8,8,2
1,28,NA,2,"Medicine",1,8,9,9,8,9,7,7,7,2
1,28,NA,2,"Medicine",0,7,9,9,7,9,7,7,8,2
1,28,NA,2,"Medicine",1,8,8,8,8,8,7,8,7,2
1,28,NA,2,"Medicine",1,8,7,8,8,8,6,8,6,2
1,28,NA,2,"Medicine",0,7,8,8,7,8,6,6,7,2
